Date,Open,High,Low,Close,Adj Close,Volume
2017-03-13,31.129999,32.209999,31.030001,32.070000,30.547966,4181400
2017-03-20,32.150002,32.230000,31.490000,31.850000,30.338408,2577500
2017-03-27,32.110001,32.320000,31.610001,32.150002,30.624174,3249000
2017-04-03,32.180000,32.560001,31.920000,32.360001,30.824203,2785900
2017-04-10,32.419998,32.869999,32.220001,32.700001,31.148067,2454000
2017-04-17,32.700001,33.240002,32.490002,33.209999,31.633862,3321700
2017-04-24,33.299999,33.689999,32.770000,33.090000,31.519560,5648500
2017-05-01,33.110001,33.150002,31.559999,32.160000,30.633696,3558600
2017-05-08,32.200001,32.299999,31.250000,31.760000,30.252680,2959800
2017-05-15,31.650000,31.860001,31.180000,31.680000,30.176479,2777900
2017-05-22,31.580000,32.889999,31.500000,32.580002,31.221819,2448300
2017-05-29,32.480000,33.459999,32.360001,33.209999,31.825554,2424900
2017-06-05,33.090000,33.279999,32.439999,32.990002,31.614731,2309200
2017-06-12,32.990002,34.410000,32.990002,34.349998,32.918030,3370400
2017-06-19,34.369999,34.389999,33.310001,33.520000,32.122635,2515000
2017-06-26,33.529999,33.910000,32.849998,33.299999,31.911810,4111100
2017-07-03,33.419998,33.480000,32.549999,32.790001,31.423069,2229100
2017-07-10,32.799999,33.029999,32.299999,32.580002,31.221819,2773900
2017-07-17,32.630001,33.680000,32.480000,33.680000,32.275959,2120200
2017-07-24,33.680000,33.680000,33.080002,33.410000,32.017220,2654600
2017-07-31,33.400002,33.880001,33.130001,33.709999,32.304714,2679700
2017-08-07,33.720001,34.310001,33.419998,33.599998,32.199295,2264100
2017-08-14,33.580002,34.000000,33.330002,33.560001,32.160973,1728000
2017-08-21,33.599998,34.209999,33.529999,34.000000,32.782345,1660400
2017-08-28,34.049999,34.189999,33.310001,33.529999,32.329174,1845000
2017-09-04,33.570000,34.160000,33.279999,34.139999,32.917332,1617100
2017-09-11,34.139999,34.660000,33.490002,34.009998,32.791985,2324700
2017-09-18,33.990002,34.029999,33.439999,33.750000,32.541294,2515900
2017-09-25,33.709999,33.980000,32.820000,33.189999,32.001347,2413400
2017-10-02,33.180000,34.400002,33.119999,34.250000,33.023388,1829800
2017-10-09,34.380001,35.150002,34.250000,34.810001,33.563335,1611600
2017-10-16,34.810001,36.270000,34.590000,36.020000,34.730003,2229300
2017-10-23,36.000000,36.049999,34.340000,35.619999,34.344330,2563300
2017-10-30,35.560001,36.200001,35.200001,36.029999,34.739639,3836100
2017-11-06,36.009998,36.619999,35.930000,35.980000,34.691433,2450700
2017-11-13,35.939999,37.299999,35.779999,36.369999,35.067463,2669900
2017-11-20,36.450001,36.799999,36.080002,36.570000,35.457966,1273600
2017-11-27,36.599998,38.200001,36.529999,37.750000,36.602089,2283100
2017-12-04,37.840000,38.189999,37.290001,38.180000,37.019012,3705700
2017-12-11,37.750000,38.419998,37.220001,38.139999,36.980225,4079800
2017-12-18,38.250000,38.560001,37.529999,38.520000,37.348675,2695800
2017-12-25,38.709999,39.549999,38.709999,39.230000,38.037083,2142800
2018-01-01,39.150002,39.380001,37.349998,37.709999,36.563305,3076400
2018-01-08,37.700001,37.830002,35.060001,35.119999,34.052059,4125200
2018-01-15,35.000000,36.000000,34.689999,35.720001,34.633816,3174400
2018-01-22,35.900002,36.720001,35.660000,36.689999,35.574318,4234000
2018-01-29,36.529999,36.680000,35.240002,35.310001,34.236282,5066000
2018-02-05,35.180000,35.540001,33.000000,33.700001,32.675243,4598500
2018-02-12,33.779999,35.029999,33.400002,34.869999,33.809658,2627500
2018-02-19,34.680000,35.000000,33.869999,35.000000,34.139992,1860200
2018-02-26,34.750000,35.330002,32.369999,32.500000,31.701418,4522500
2018-03-05,32.369999,33.830002,32.369999,33.610001,32.784145,4003200
2018-03-12,33.590000,34.330002,33.439999,33.910000,33.076778,4410800
2018-03-19,33.959999,34.110001,32.570000,32.590000,31.789207,2528100
2018-03-26,32.759998,34.160000,32.650002,34.060001,33.223087,2750000
2018-04-02,34.000000,34.150002,33.150002,33.689999,32.862175,2506500
2018-04-09,33.750000,33.980000,33.169998,33.410000,32.589058,2160200
2018-04-16,33.630001,34.740002,33.590000,34.180000,33.340141,2557600
2018-04-23,34.189999,35.139999,33.680000,35.009998,34.149742,1984100
2018-04-30,35.060001,35.599998,34.599998,35.470001,34.598446,3021100
2018-05-07,35.480000,35.520000,34.070000,34.709999,33.857117,2357400
2018-05-14,34.759998,34.830002,32.889999,33.340000,32.520779,2104300
2018-05-21,33.360001,34.840000,33.250000,34.820000,34.174046,1820200
2018-05-28,34.779999,35.849998,34.380001,34.709999,34.066086,2338500
2018-06-04,34.759998,34.919998,33.279999,33.730000,33.104263,2754200
2018-06-11,33.759998,33.759998,32.910000,33.509998,32.888348,4130100
2018-06-18,33.540001,34.470001,33.500000,34.369999,33.732395,2843400
2018-06-25,34.490002,35.529999,34.450001,35.180000,34.527367,3220500
2018-07-02,35.099998,36.810001,35.029999,36.709999,36.028984,1878900
2018-07-09,36.700001,36.720001,35.119999,36.369999,35.695293,2533900
2018-07-16,36.410000,36.820000,36.009998,36.430000,35.754177,1837900
2018-07-23,36.490002,37.169998,36.070000,36.820000,36.136944,2150000
2018-07-30,36.770000,37.119999,36.040001,36.930000,36.244904,3090800
2018-08-06,36.990002,37.740002,36.990002,37.270000,36.578598,1959800
2018-08-13,37.259998,37.889999,37.049999,37.709999,37.010433,1767800
2018-08-20,38.009998,38.240002,37.430000,37.730000,37.247589,1951400
2018-08-27,37.750000,37.910000,36.880001,37.180000,36.704620,2449400
2018-09-03,37.310001,37.900002,37.130001,37.389999,36.911934,1765000
2018-09-10,37.509998,38.099998,37.220001,38.020000,37.533878,1944600
2018-09-17,37.910000,38.049999,36.650002,37.209999,36.734234,2687400
2018-09-24,37.200001,37.220001,36.169998,36.900002,36.428200,2260800
2018-10-01,36.849998,37.220001,36.189999,37.040001,36.566414,1822900
2018-10-08,37.060001,38.230000,35.970001,36.349998,35.885231,2554600
2018-10-15,36.360001,37.900002,36.209999,37.720001,37.237717,2009400
2018-10-22,37.730000,38.049999,32.980000,33.209999,32.785381,7816300
2018-10-29,33.639999,33.779999,32.119999,32.919998,32.499084,5439600
2018-11-05,32.900002,33.529999,32.130001,33.130001,32.706402,4586200
2018-11-12,33.119999,33.580002,32.090000,33.070000,32.647171,4009200
2018-11-19,33.750000,34.279999,33.110001,34.080002,33.871872,2651000
2018-11-26,34.099998,34.480000,33.540001,34.290001,34.080589,3616600
2018-12-03,34.169998,35.459999,33.570000,35.389999,35.173870,4061500
2018-12-10,35.419998,35.959999,34.790001,35.779999,35.561485,2841000
2018-12-17,35.889999,35.889999,33.860001,33.869999,33.663151,5496100
2018-12-24,33.770000,34.020000,32.160000,33.820000,33.613457,3074100
2018-12-31,33.849998,34.270000,32.700001,33.450001,33.245720,3528500
2019-01-07,33.349998,34.110001,33.070000,33.910000,33.702908,2422100
2019-01-14,33.830002,34.400002,33.360001,34.080002,33.871872,3888900
2019-01-21,34.080002,34.750000,33.720001,34.200001,33.991138,2086700
2019-01-28,34.160000,35.150002,33.820000,34.689999,34.478142,6343300
2019-02-04,34.610001,36.049999,34.209999,36.029999,35.809959,2565100
2019-02-11,36.070000,36.279999,35.509998,35.619999,35.402466,3074700
2019-02-18,35.509998,36.369999,34.820000,36.349998,36.349998,3116800
2019-02-25,36.290001,36.389999,35.619999,36.000000,36.000000,2772900
2019-03-04,36.119999,36.400002,35.200001,35.209999,35.209999,1852600
